GSM31482.tbw_LEVEL	GSM31415.tbw_LEVEL	GSM31389.tbw_LEVEL	GSM31475.tbw_LEVEL	GSM31318.tbw_LEVEL	GSM31492.tbw_LEVEL	GSM31558.tbw_LEVEL	GSM4422.tbw_LEVEL	GSM31595.tbw_LEVEL	GSM1333.tbw_LEVEL	GSM31603.tbw_LEVEL	GSM31311.tbw_LEVEL	GSM31604.tbw_LEVEL	GSM31397.tbw_LEVEL	GSM31316.tbw_LEVEL	GSM31434.tbw_LEVEL	GSM31278.tbw_LEVEL	GSM31497.tbw_LEVEL	GSM31513.tbw_LEVEL	GSM31401.tbw_LEVEL	GSM1337.tbw_LEVEL	GSM31390.tbw_LEVEL	GSM31289.tbw_LEVEL	GSM31270.tbw_LEVEL	GSM31299.tbw_LEVEL	GSM31413.tbw_LEVEL	GSM31483.tbw_LEVEL	GSM1324.tbw_LEVEL	GSM31268.tbw_LEVEL	GSM31258.tbw_LEVEL	GSM31509.tbw_LEVEL	GSM31334.tbw_LEVEL	GSM7578.tbw_LEVEL	GSM31281.tbw_LEVEL	GSM31454.tbw_LEVEL	GSM31488.tbw_LEVEL	GSM31196.tbw_LEVEL	GSM31273.tbw_LEVEL	GSM7572.tbw_LEVEL	GSM31423.tbw_LEVEL	GSM7584.tbw_LEVEL	GSM31568.tbw_LEVEL	GSM31264.tbw_LEVEL	GSM31538.tbw_LEVEL	GSM31263.tbw_LEVEL	GSM7566.tbw_LEVEL	GSM31341.tbw_LEVEL	GSM31274.tbw_LEVEL	GSM31666.tbw_LEVEL	GSM29449.tbw_LEVEL	GSM1335.tbw_LEVEL	GSM7575.tbw_LEVEL	GSM31197.tbw_LEVEL	GSM7599.tbw_LEVEL	GSM31330.tbw_LEVEL	GSM7587.tbw_LEVEL	GSM31533.tbw_LEVEL	GSM31599.tbw_LEVEL	GSM31449.tbw_LEVEL	GSM31447.tbw_LEVEL	GSM31254.tbw_LEVEL	GSM31522.tbw_LEVEL	GSM31432.tbw_LEVEL	GSM31493.tbw_LEVEL	GSM31525.tbw_LEVEL	GSM31572.tbw_LEVEL	GSM31464.tbw_LEVEL	GSM4420.tbw_LEVEL	GSM31597.tbw_LEVEL	GSM31539.tbw_LEVEL	GSM1136.tbw_LEVEL	GSM31333.tbw_LEVEL	GSM31342.tbw_LEVEL	GSM31611.tbw_LEVEL	GSM31287.tbw_LEVEL	GSM31229.tbw_LEVEL	GSM31446.tbw_LEVEL	GSM31324.tbw_LEVEL	GSM31457.tbw_LEVEL	GSM31610.tbw_LEVEL	GSM4418.tbw_LEVEL	GSM31450.tbw_LEVEL	GSM31321.tbw_LEVEL	GSM31303.tbw_LEVEL	GSM31335.tbw_LEVEL	GSM31380.tbw_LEVEL	GSM31230.tbw_LEVEL	GSM31350.tbw_LEVEL	GSM31574.tbw_LEVEL	GSM31365.tbw_LEVEL	GSM31226.tbw_LEVEL	GSM31498.tbw_LEVEL	GSM31536.tbw_LEVEL	GSM31524.tbw_LEVEL	GSM31431.tbw_LEVEL	GSM31584.tbw_LEVEL	GSM1330.tbw_LEVEL	GSM31406.tbw_LEVEL	GSM31542.tbw_LEVEL	GSM31424.tbw_LEVEL	GSM31280.tbw_LEVEL	GSM7593.tbw_LEVEL	GSM31269.tbw_LEVEL	GSM31360.tbw_LEVEL	GSM31310.tbw_LEVEL	GSM31550.tbw_LEVEL	GSM31466.tbw_LEVEL	GSM31225.tbw_LEVEL	GSM1336.tbw_LEVEL	GSM31500.tbw_LEVEL	GSM31373.tbw_LEVEL	GSM31665.tbw_LEVEL	GSM31283.tbw_LEVEL	GSM31451.tbw_LEVEL	GSM7590.tbw_LEVEL	GSM31353.tbw_LEVEL	GSM31598.tbw_LEVEL	GSM31582.tbw_LEVEL	GSM31459.tbw_LEVEL	GSM1327.tbw_LEVEL	GSM31319.tbw_LEVEL	GSM31340.tbw_LEVEL	GSM31411.tbw_LEVEL	GSM31405.tbw_LEVEL	GSM31364.tbw_LEVEL	GSM31414.tbw_LEVEL	GSM1332.tbw_LEVEL	GSM31478.tbw_LEVEL	GSM1326.tbw_LEVEL	GSM31306.tbw_LEVEL	GSM4477.tbw_LEVEL	GSM31381.tbw_LEVEL	GSM31410.tbw_LEVEL	GSM31396.tbw_LEVEL	GSM31391.tbw_LEVEL	GSM7596.tbw_LEVEL	GSM1338.tbw_LEVEL	GSM31458.tbw_LEVEL	GSM31320.tbw_LEVEL	GSM31541.tbw_LEVEL	GSM31491.tbw_LEVEL	GSM1334.tbw_LEVEL	GSM31515.tbw_LEVEL	GSM31300.tbw_LEVEL	GSM31469.tbw_LEVEL	GSM1323.tbw_LEVEL	GSM31317.tbw_LEVEL	GSM31439.tbw_LEVEL	GSM31359.tbw_LEVEL	GSM31473.tbw_LEVEL	GSM1329.tbw_LEVEL	GSM31288.tbw_LEVEL	GSM31507.tbw_LEVEL	GSM31286.tbw_LEVEL	GSM7581.tbw_LEVEL	GSM31337.tbw_LEVEL	GSM31385.tbw_LEVEL	GSM31453.tbw_LEVEL	GSM31443.tbw_LEVEL	GSM31345.tbw_LEVEL	GSM31448.tbw_LEVEL	GSM31551.tbw_LEVEL	GSM4419.tbw_LEVEL	GSM31338.tbw_LEVEL	GSM31332.tbw_LEVEL	GSM31400.tbw_LEVEL	GSM31339.tbw_LEVEL	GSM31455.tbw_LEVEL	GSM4421.tbw_LEVEL	GSM31383.tbw_LEVEL	GSM31315.tbw_LEVEL	GSM31425.tbw_LEVEL	GSM31580.tbw_LEVEL	GSM7569.tbw_LEVEL	GSM31354.tbw_LEVEL	GSM31442.tbw_LEVEL	GSM31329.tbw_LEVEL	GSM31412.tbw_LEVEL	GSM31452.tbw_LEVEL	GSM31328.tbw_LEVEL	GSM31253.tbw_LEVEL	GSM31430.tbw_LEVEL	GSM31433.tbw_LEVEL	GSM1328.tbw_LEVEL	GSM31557.tbw_LEVEL	GSM31267.tbw_LEVEL	GSM31194.tbw_LEVEL	GSM31343.tbw_LEVEL	GSM31561.tbw_LEVEL	GSM31250.tbw_LEVEL	GSM31395.tbw_LEVEL	GSM31205.tbw_LEVEL	GSM31521.tbw_LEVEL	GSM31616.tbw_LEVEL	GSM31577.tbw_LEVEL	GSM1137.tbw_LEVEL
ENSG00000163743	96.4459	2561.23	44.7999	69.0606	2312.28	482.355	92.182	828.523	445.219	1069.24	81.1147	1778.4	81.6717	2386.66	2885.17	1047.28	2674.04	24.5615	228.166	894.566	875.932	195.528	1646.74	914.809	2724.78	2261.25	260.098	2012.42	69.3071	2419.69	87.0562	2038.15	1347.16	1049.19	1620.1	64.3341	3238.13	1725.7	789.964	1607.62	3873.15	120.339	555.221	661.498	3097.08	1738.67	1783.49	1393.23	422.235	144.379	2140.43	661.953	1889.98	2198.7	3134.96	2023.1	555.381	231.684	1835.76	2602.49	380.956	132.963	1812.45	287.312	56.1606	293.628	352.972	1069.18	745.846	557.949	1056.32	1828.63	346.767	81.3112	2081.26	3431.27	1029.28	1295.2	103.5	60.687	1110.62	2365.93	1505.73	2093.73	2313.39	267.996	898.309	167.403	339.007	103.505	2883.62	81.2522	382.559	104.501	3241.12	718.738	1393.94	1696.26	299.741	1282.75	1089.99	1600.64	3020.8	334.591	2037.24	204.765	95.2511	1126.44	1026.46	431.125	105.877	106.286	1578.4	1514.43	2989.55	429.224	233.358	479.179	76.316	2394.67	1795.03	1811.32	1935.98	1810.07	67.5264	1605.33	1133.42	442.04	3936.2	2538.74	710.738	394.133	3007.15	2030.52	430.183	1671.32	608.734	261.73	1916.98	624.764	334.321	707.965	81.0402	1722.46	287.685	930.836	1692.96	1677.02	191.647	355.641	813.665	2107.39	376.15	1576.46	2478.06	3268.75	608.603	155.995	1442.25	237.888	2769.51	167.366	1005.11	2450.64	425.112	1309.68	179.386	1342.73	1386.66	350.406	2149.38	2198.21	577.529	1157.76	437.035	1839.01	1388.34	2320.7	2293.84	2180.43	4576.11	2644.46	1400.87	1107.68	140.14	93.1875	288.331	206.36	169.38	1084.04	62.1733	4068.56	136.459	176.098	348.211	2514.97
ENSG00000163785	64.8752	711.266	23.2642	98.937	1112.28	150.905	61.9112	143.854	230.12	252.885	75.3372	1040.54	83.2298	607.472	935.41	569.597	1242.24	17.4287	198.571	515.506	160.599	78.1974	372.173	276.933	1648.72	618.703	116.188	515.43	52.2862	549.553	38.3169	529.038	404.03	368.206	937.974	75.2229	1859.75	1017.85	523.479	598.87	731.285	75.2665	24.6863	278.439	679.55	914.683	555.041	723.894	200.245	82.4342	668.405	653.57	858.857	604.317	890.063	744.308	190.571	183.244	564.681	696.096	60.7092	102.558	577.613	106.394	40.7394	101.168	84.9073	599.622	295.436	289.189	260.499	599.18	38.1397	76.3493	586.276	1440.03	581.602	473.87	54.8762	52.7145	372.096	460.738	519.685	973.529	1232.98	103.573	237.361	64.7189	119.91	50.5663	1329.01	71.6218	307.192	107.818	1414.34	304.56	790.405	555.509	110.459	892.956	823.967	527.708	830.651	106.449	887.712	164.281	87.0148	1371.66	291.645	172.368	70.329	58.6323	611.519	1414.65	938.106	145.291	156.082	142.636	32.3529	1613.07	919.52	451.889	586.519	997.259	45.4595	639.603	563.394	169.932	2529.28	336.878	323.423	82.5142	760.837	1544.73	142.859	811.751	132.3	135.581	881.654	307.926	69.2813	205.162	93.945	190.565	100.406	399.136	638.742	462.306	79.4801	132.973	272.4	971.691	119.845	612.258	684.742	383.612	102.343	79.2548	751.819	109.667	713.496	146.921	657.624	848.482	737.19	593.041	78.4057	706.972	221.149	71.9951	1605.37	1250.44	197.759	588.466	141.863	898.621	650.162	898.127	588.718	755.222	1222.72	2048.21	901.593	597.404	97.0794	56.9638	99.1236	123.204	176.63	461.357	29.1728	2081.16	96.2903	159.752	122.733	1358.07
ENSG00000163902	272.229	3763.69	103.075	312.707	3960.82	760.811	161.295	1183.29	962.811	2269.32	257.789	4409.04	292.119	3675.05	4064.46	2564.77	4561.97	71.415	520.436	1674.22	1221.47	355.223	3247.27	1438.21	3966.6	4581.04	518.842	3437.01	201.583	2734.2	197.543	3366.7	1861.73	1921.93	3163.98	274.27	4984.47	3340.67	2786.14	3295.26	5436.3	222.284	184.305	1274.24	5388.22	4202.53	4017.51	2457.4	1311.56	266.758	2797.71	2098.37	3269.12	4983.73	5833.69	2698.75	1241.38	599.321	3893.47	4313.79	970.307	320.252	3452.41	741.576	127.605	436	609.397	3061.78	1612.69	1178.39	2437.44	3062.54	567.622	251.793	3149.43	4240.67	1953.28	2646.98	236.755	246.806	1963.23	3744.3	2257.26	3358.45	4133.49	446.493	1653.47	319.367	756.603	275.349	4331.76	233.572	1323.7	375.456	6340.68	1585.33	3324.01	2763.4	570.757	3124.3	2225.9	3250.69	5386.83	746.62	3339	679.668	189.574	4887.16	2291.1	976.124	323.669	266.323	2511.74	2646.35	6760.36	867.769	512.226	1008.1	172.134	3213.94	4240.23	3041.7	2906.77	3986.42	205.527	3260.86	2239.24	887.592	2419.79	3822.67	1736.9	557.705	4337.52	6214.62	935.172	3888.95	846.892	533.319	4956.25	1347.05	575.881	945.249	340.06	2668.87	596.888	2385.85	3391	3466.51	511.096	726.722	1498.84	3173.81	538.898	2653.34	4201.5	4712.9	803.533	541.198	3051.6	486.535	5604.2	533.068	2435.63	3444.97	4752.25	3278.81	593.022	2626.66	1707.5	529.775	5390.59	3829.03	1504.62	3045.23	829.054	4285.01	2857.93	5052.51	3965.47	3092.84	4988.56	6075.35	2970.37	2995.9	542.871	174.46	797.485	495.348	583.593	2604.81	31.2216	7289.78	332.303	440.298	969.709	5238.15
ENSG00000163938	50.66455	1081.5425	30.30675	44.31725	1684.01	333.3985	84.0822	745.306	339.6195	711.0045	49.6266	1234.1405	43.45175	1056.1015	1571.035	804.5135	1749.265	43.95105	220.0285	542.8225	515.53	130.94985	972.3365	707.876	1529.42	1158.248	190.747	1091.838	43.80735	1189.681	42.4547	1443.9645	1117.324	822.364	1205.1225	41.00845	1750.147	1040.745	908.734	997.272	3272.26	115.6272	338.58185	423.7675	1870.34	1754.19	1501.17	1059.8035	457.066	159.168	1301.5245	957.9115	860.2625	1695.1555	2100.81	1525.945	527.851	150.9089	984.874	1554.325	210.6195	159.74995	978.2955	208.6835	32.92875	234.502	318.066	1400.56	589.6055	375.375	917.517	911.531	248.426	48.5102	1220.095	1964.53	521.722	965.1805	76.9579	33.0749	702.054	1447.335	1125.8025	1228.0645	1133.0075	201.7805	449.187	84.71435	223.4805	54.5665	1717.205	64.6275	506.994	62.70395	1941.825	472.076	802.376	640.1225	212.933	713.75	646.4665	772.919	1560.805	267.876	990.732	151.90975	61.69105	1216.089	511.903	215.4905	82.7308	120.2472	937.815	903.343	1760.5	327.2065	117.8581	269.4545	46.7313	1661.475	1393.9745	1100.5905	910.485	974.2785	39.4574	754.161	809.5925	322.9045	2571.63	1240.654	953.323	273.2675	1549.035	1197.3935	252.535	1158.041	278.876	130.15535	1758.09	402.2975	235.993	319.0545	100.5238	857.9005	195.865	702.492	1437.71	729.4935	171.2945	236.3345	471.3055	992.6525	275.0575	799.9175	2132.31	2359.055	384.817	229.4125	949.759	109.1141	1885.015	120.57405	1453.305	1672.107	1266.095	1143.8	299.1825	806.3955	1405.6135	235.6715	1606.13	1147.698	393.6635	1164.0765	354.332	1041.391	1047.474	1091.3065	1105.0185	1092.6035	2031.7395	1632.39	1212.816	1004.7835	101.0006	46.2869	211.256	119.5481	118.45265	681.4065	55.0429	4402.13	140.24145	97.57395	257.626	3578.085
ENSG00000163956	49.7192	1118.17	20.6589	55.021	952.03	161.354	56.8095	329.185	148.817	434.676	36.2194	865.616	43.314	875.198	1016.28	271.766	1076.1	23.9061	85.962	362.539	241.616	62.297	922.877	288.382	691.57	876.595	72.6223	577.329	48.5762	673.758	42.1165	861.688	245.078	545.825	601.238	56.0945	597.103	870.883	231.748	869.877	1043.23	50.8289	47.4065	175.319	1246.15	499.255	877.878	581.005	102.316	72.571	595.693	351.158	435.206	809.596	1155.87	591.103	151.575	100.479	934.358	1252.77	242.744	69.5714	727.152	142.845	30.3803	76.5805	94.3678	853.524	204.107	156.611	332.701	966.888	115.537	42.7412	926.488	1181.71	503.763	845.269	48.4785	27.2077	482.283	917.499	495.664	791.723	1136.91	106.392	304.365	94.3629	142.906	37.2637	918.796	40.9987	136.943	70.7022	1531.19	223.81	908.988	615.335	113.279	626.085	477.389	697.078	1102.88	154.15	730.712	105.135	24.9805	923.956	580.412	176.409	59.3017	41.0784	734.153	486.39	1056.33	135.441	89.4705	133.405	41.7231	1241.27	869.183	564.819	817.371	1039.89	47.391	812.948	421.836	131.191	1692.01	1429.24	201.889	118.76	1220.69	887.714	180.74	747.881	197.908	98.7519	677.052	170.988	104.703	200.671	71.8964	523.351	74.7856	655.996	702.526	867.68	85.0612	93.8168	571.999	853.898	103.917	730.554	942.491	1300.3	177.297	70.7657	632.881	103.821	1323.56	94.1332	836.919	889.36	1628.01	794.296	92.1469	428.826	321.693	138.715	1160.35	821.405	177.568	448.851	145.757	1025.18	826.322	1149.35	1045.97	1002.32	943.702	1236.44	612.963	538.308	82.0067	49.3858	103.627	110.842	74.1866	478.421	31.7161	3137.63	62.3902	84.4329	112.903	613.842
ENSG00000164032	124.765	2494.5	83.8081	124.663	4123.25	614.891	195.365	656.479	1867.88	1224.98	132.495	5270.16	204.729	2810.07	5592.16	3624.25	5794.71	50.1809	557.381	1582.22	855.741	386.183	2236.78	753.052	11195.2	3526.25	567.664	4222.42	100.429	4084.45	67.2803	4220.63	1294.01	2606.54	4099.45	146.694	8598.65	3280.79	2557.02	3296.66	6238.19	194.356	1088.92	1873.65	3954.46	4364.35	3959.3	3619.27	799.269	229.409	3578.75	2894.65	4114.77	9530.49	8454.9	2829.49	1344.81	885.709	3901.14	3179.08	375.329	216.157	4309.16	487.286	85.0355	564.057	563.89	1705.17	2532.97	1463.27	1695.41	2527.93	542.414	161.61	2321.07	4150.7	1436.47	3076.68	246.042	144.254	1457.38	2799.13	2132.65	4794.38	5212.34	367.762	686.56	247.144	1230.27	153.964	6382.3	231.187	887.808	263.764	7141.03	2287.03	2069.26	2587.89	939.3	3350.22	2749.61	3717.09	3843.26	804.826	4042.59	985.222	200.69	5071.01	1579.69	650.977	197.476	299.945	2140.23	3713.47	8101.54	1013.98	786.889	1385.36	64.3844	2669.83	5916.27	2908.81	3709.85	3709	72.4462	2733.05	1735.85	985.665	4715.22	3422.8	1358.86	408.539	4599.06	5179.78	895.161	7132.72	433.652	571.533	5822.09	1490.24	539.13	588.663	256.114	1679.87	720.99	1268.67	4425.18	3265.4	441.734	777.402	1595.23	4039.91	437.575	2475.03	3329.75	6045.21	679.642	683.328	4111.74	582.536	3383.08	933.87	1604.56	5709.66	5241.33	3165.4	648.64	3337.45	1448.78	428.506	6385.92	4089.69	1938.11	2805.49	846.51	4047.41	3192.4	5006.13	3909.74	2779.89	7946.13	6881.73	3092.5	5226.15	755.51	110.851	1115.9	464.679	837.921	2168.02	70.1895	7275.66	280.211	564.043	1557.34	7199.07
ENSG00000164062	118.491	1729.44	51.2203	121.828	2812.75	394.796	139.026	629.698	416.005	903.311	107.82	1523	114.114	2457.97	2610.77	1410.96	2559.4	73.1103	220.643	996.646	484.79	246.25	1358.98	801.609	2092.12	1756.9	318.808	1452.98	89.9656	1158.01	75.6629	1835.51	820.005	1348.07	2235.35	112.337	1453.72	1895.71	1026.91	1803.96	2237.94	94.9844	258.395	575.608	3042.83	1444.94	2096.77	1876.55	408.407	211.1	1970.94	1462.69	1222.7	2399.2	2616.58	1287.7	454.551	240.466	1522.29	1733.07	535.031	148.602	1299.43	339.562	78.2633	190.901	281.507	1161.69	786.444	451.378	1013.88	1562.25	277.842	114.062	1740.3	2203.41	1032.44	1920.92	131.281	86.776	1004.46	1486.91	1414.16	2033.8	1733.48	265.9	618.859	145.642	363.116	101.223	2560.57	166.408	450.603	194.69	2675.15	709.884	1553.71	1101.54	266.4	1472.67	1357.97	1285.56	2338.24	305.263	1881.2	277.193	130.715	2145.96	831.98	434.603	125.65	161.163	1844.25	2131.38	2706.81	392.585	280.547	435.302	89.0727	1640.56	2200.36	2090.11	1476.64	1764.9	127.317	1845.48	1275.64	407.192	2975.13	2054.59	1049.77	322.483	2342.33	2653.27	426.572	2060.31	496.792	266.818	2611	529.16	179.777	466.585	187.023	1486.28	241.75	938.638	1873.12	1544.29	194.062	332.601	776.659	1517.38	295.398	1295.22	1546.16	2638.12	430.809	250.148	1661.71	226.574	2113.46	223.845	1391.35	2199.38	2188.88	2138.93	354.102	1776.93	851.052	273.21	2768.48	1876.93	437.968	1287.05	384.687	1746.17	2127.69	2177.47	1786.82	1724.11	1941.6	3231.75	1952.89	1837.9	228.586	75.6908	245.103	290.056	214.855	1260.34	93.7976	4012.56	184.331	255.591	338.036	2542.91
ENSG00000164104	25.2557	1001.07	28.6546	21.851	1346.37	288.696	54.2459	199.944	703.852	479.618	15.9496	1417.59	32.5058	879.591	1281.07	738.91	1147.11	88.6077	164.559	286.391	289.962	108.128	820.802	268.299	1501.05	2087.15	177.203	979.947	22.4211	939.195	14.0858	639.048	553.404	566.883	1216.1	29.5115	2209.64	733.701	1230.28	1196.85	2573.26	129.159	129.213	326.027	391.186	2546.93	1593.91	546.893	354.207	55.6704	624.263	1658.83	1495.87	3629.97	2096.64	1634.78	663.433	342.343	1359.04	1096.11	35.6724	61.4392	1746.43	177.347	28.0101	246.645	134.033	1164.88	1276.89	426.987	1316.68	825.1	155.681	27.3839	728.444	1133.54	433.17	667.326	39.8114	27.1563	718.91	1034.39	559.59	1330.89	1802.37	110.98	230.44	98.4493	888.031	14.7611	1430.8	61.0861	510.943	37.6111	3099.26	1006.49	678.962	707.942	222.184	687.109	336.897	1818.16	211.093	405.712	674.853	476.219	63.5591	1918.92	481.39	267.25	35.8071	274.019	332.008	599.474	4866.54	354.071	212.812	576.698	56.8394	611.99	1800.07	1067.48	829.652	1410.55	27.6967	736.538	614.634	470.493	1992.33	984.446	748.104	123.612	1726.44	814.39	405.601	3069.43	117.479	178.883	1573.84	545.16	229.459	80.1306	28.2425	492.277	388.292	606.897	1388.69	1663.4	170.689	311.164	941.697	779.867	139.96	384.792	2147.86	1448.66	284.285	289.696	670.103	148.686	2182.85	447.815	938.966	2220.8	2074.48	371.747	270.843	964.49	856.341	136.259	1633.27	1243.98	1410.26	1144.75	441.914	1289.79	641.497	1838.66	1740.48	382.968	1492.01	1672.38	959.387	2548.2	377.209	15.2798	865.581	137.77	422.916	471.394	78.9251	2555.88	50.2533	201.298	879.312	3776.11
ENSG00000164111	476.368	9053.275	223.63545	527.613	4734.5	1940.9505	533.274	2778.79	2258.2045	4688.525	560.7615	5402.14	740.667	8979.625	4486.815	5839.8765	7792.72	177.27965	1188.7725	3445.347	1796.2205	877.3775	5718.385	3602.59	7247.8835	6898.475	1150.6305	6408.895	391.8605	6103.525	330.0445	3777.02	3743.035	4864.03	8562.69	466.592	10072.563	5525.885	3142.0675	6878.465	11062.155	578.151	1847.36255	3318.025	11332.125	5773.61	7654.145	5147.355	2839.95	654.6805	5804.5	3525.762	6264.44	9085.06	10516.31	6077.455	1894.595	1650.7355	7303.13	6838.87	1837.105	669.1465	5448.84	2126.815	391.6595	1119.248	907.056	6025.665	4194.58	3285.56	3992.275	4164.95	1319.4005	568.5865	6216.5	12863.62	4631.365	3382.18	586.0595	480.886	4054.075	6816.995	3441.89	6079.775	6349.985	1021.9505	3383.14	705.732	2334.82	426.9905	11942.005	603.909	2977.26	816.086	10145.86	3541.855	6504.69	5821.75	1253.181	9346.72	4251.455	8383.62	10917.635	1238.048	5742.195	1248.0235	499.5424	10096.585	3435.855	2976.245	571.5335	535.008	5031.435	7197.405	13894.285	1337.6105	1461.7775	2088.955	387.338	4631.245	5067.745	6140.035	6438	7496.305	320.8975	4529.25	5893.29	1661.4085	8223.44	5666.64	2773.92	1020.7375	11328.505	14066.945	1900.3045	7099.315	1318.9245	1148.708	5991.39	3385.4	1442.327	1842.0485	648.6935	5652.055	1057.38	4572.04	4981.115	5796.275	827.401	1599.2725	3650.36	6359.405	1539.008	4846.875	7168.915	6328.615	1368.132	717.2875	5963.4	1010.561	8608.615	921.4295	5193.415	6259.115	7433.345	6013.34	858.388	7777.76	3859.295	939.278	8064.455	8878.31	2633.235	5461.015	1177.068	6308.445	4609.325	8879.505	8965.93	6041.57	8268.2255	13919.755	7698.01	6454.84	985.5255	252.836	1239.8345	975.1565	950.7515	4178.46	277.91935	8273.57	505.1875	1409.0395	1647.629	9324.725
ENSG00000164252	37.9058	551.235	18.57	44.556	1209.77	163.767	45.8449	178.958	140.115	446.956	37.1405	673.319	27.9128	859.771	678.938	641.585	978.442	21.757	94.7534	411.203	312.977	110.856	582.581	278.05	727.777	734.424	95.7763	910.394	41.5252	672.201	31.3749	846.95	331.105	603.998	703.096	32.6444	752.115	432.892	385.861	560.898	1043.26	27.899	183.952	254.166	1160.76	677.781	892.506	480.606	168.96	77.6251	959.695	495.597	565.286	923.837	1545.37	418.76	144.884	90.2666	460.508	687.206	170.732	48.1015	572.418	120.655	26.2105	78.4982	115.696	497.175	303.814	267.074	381.326	453.75	102.949	34.8339	553.732	1098.4	349.395	519.773	53.3189	25.2318	327.27	553.957	519.962	637.33	771.376	80.3883	329.622	55.7724	100.849	35.3824	1026.05	42.5567	118.791	49.1473	1025.79	363.007	658.119	479.111	153.944	692.847	446.344	667.494	1118.53	95.6591	1068.57	85.9108	55.582	705.771	298.324	155.544	64.9074	51.8311	525.466	610.853	971.887	113.846	102.036	150.517	23.5594	718.025	695.49	654.872	501.189	604.543	28.8884	604.497	523.902	121.52	1479.96	786.73	289.189	124.648	845.593	1031.06	165.557	750.06	183.631	127.54	1006.99	181.217	70.785	254.844	48.5712	482.858	81.5978	338.061	794.891	510.216	87.7468	127.003	350.393	468.152	95.4846	515.994	771.82	1114.02	135.406	84.7379	597.078	94.7034	772.057	63.8056	371.908	864.084	487.562	570.953	99.431	695.683	519.388	119.401	1283.11	752.598	191.014	628.675	137.511	490.779	589.647	1024.19	594.302	580.444	1554.67	1267.6	961.036	735.75	49.3374	28.7784	115.486	69.0086	61.489	554.625	25.1521	1165.19	58.3463	56.4697	145.523	863.409
ENSG00000164258	164.90715	3192.01	42.49795	157.12735	3877.235	556.426	150.2766	889.563	554.8485	1583.155	102.4609	3025.795	140.75705	3068.255	2722.45	2375.525	5001.69	28.49655	414.2655	1205.9915	686.2575	201.8455	3037.88	1213.3215	2469.955	3539.885	390.677	3218.19	139.51975	2779.36	126.63635	3629.805	746.205	2028.07	2894.215	142.002	4872.67	3718.125	1467.469	2813.88	4941.28	298.626	1284.4175	375.525	5707.87	2024.055	3393.715	2849.65	538.1285	238.937	3534.81	1653.82	2070.085	2404.795	5029.45	2665.55	746.8295	293.4765	3658.61	4059.73	526.718	214.4755	2900.1	340.8865	53.8871	328.0025	378.935	2912.135	733.098	624.045	1387.645	3375.845	458.594	99.63315	2434.96	4603.95	1290.182	2729.99	130.667	127.984	1444.717	2969.355	1485.775	4190.465	3510.03	302.954	630.4975	215.352	438.604	105.90495	4049.23	139.5675	563.5175	164.6811	4884.665	717.7205	2049.045	2759.14	325.45	2889.15	2126.18	1903.905	5684.385	539.628	2868.805	262.8945	120.16585	3896.475	1237.021	306.3225	132.9813	269.074	2915.495	2791.215	2163.215	510.7305	273.0245	258.017	114.6843	1576.535	3379.525	2399.52	3253.93	4126.905	129.8129	2814.415	2095.61	506.9885	3292.76	2983.815	1182.264	500.4215	4470.26	5080.955	536.756	2200.69	429.43	314.946	3011.03	525.624	396.3395	765.5435	227.088	1653.02	310.9665	1304.17	2488.22	3273.61	247.005	370.5835	1055.926	3212.45	404.65	2683.09	3634.58	4610.105	627.4695	279.2385	2945.66	339.466	4287.365	257.4285	2371.01	3197.575	4667.83	1901.91	524.6485	2385.885	1443.4625	443.5125	4109.815	3517.645	676.435	1729.65	512.5145	2961.045	2743	4598.885	3632.73	2929.59	5270.735	3812.87	2869.205	2654.81	154.3273	93.92995	283.3855	304.674	270.1085	1554.7515	72.31285	6092.95	190.31125	218.448	294.6365	4652.605
